Time,Disturbance,Actuator,Error,RMS_E,W_S,W_C
5.45441,0.560247,-0.629921,0.272085,0.42779,-2.24025,-4.29833
5.45466,0.655775,-0.629921,0.324013,0.42779,-2.17992,-4.27436
5.45491,0.705013,-0.629921,0.352514,0.42779,-2.12263,-4.23301
5.45516,0.676672,-0.629921,0.327175,0.42779,-2.07983,-4.1827
5.45541,0.535096,-0.440945,0.204669,0.42779,-2.06076,-4.14539
5.45566,0.383459,-0.0551181,0.092434,0.42779,-2.05596,-4.12648
5.45591,0.249,0.401575,0.0132713,0.42779,-2.0557,-4.12275
5.45616,0.134287,0.629921,-0.032259,0.42779,-2.0543,-4.12783
5.45641,-0.0418328,0.629921,-0.14962,0.42779,-2.04177,-4.15285
5.45666,-0.103656,0.629921,-0.13265,0.42779,-2.02587,-4.17132
5.45691,-0.0671795,0.629921,-0.0236367,0.42779,-2.02284,-4.17298
5.45716,-0.162079,0.629921,-0.038256,0.42779,-2.01685,-4.17495
5.45741,-0.0587235,0.629921,0.143896,0.42779,-2.04457,-4.17023
5.45766,-0.219761,0.629921,0.0439334,0.42779,-2.05344,-4.17057
5.45791,-0.154554,0.629921,0.158203,0.42779,-2.08259,-4.17969
5.45816,-0.282169,0.629921,0.0534761,0.42779,-2.0916,-4.18485
5.45841,-0.390321,0.629921,-0.0533355,0.42779,-2.0846,-4.17778
5.45866,-0.490848,0.275591,-0.168409,0.42779,-2.06759,-4.15086
5.45891,-0.565719,0,-0.276686,0.42779,-2.05032,-4.1012
5.45916,-0.558405,-0.149606,-0.31986,0.42779,-2.04382,-4.04065
5.45941,-0.560089,-0.204724,-0.371545,0.42779,-2.05227,-3.97046
5.45966,-0.414872,-0.204724,-0.291056,0.42779,-2.07082,-3.91876
5.45991,-0.344519,-0.188976,-0.292936,0.42779,-2.10049,-3.87262
5.46016,-0.0891968,-0.19685,-0.119631,0.42779,-2.11538,-3.85787
5.46041,0.0598467,-0.228346,-0.0394091,0.42779,-2.11962,-3.85492
5.46066,0.306845,-0.283465,0.146004,0.42779,-2.09011,-3.86285
5.46091,0.47699,-0.362205,0.267738,0.42779,-2.03631,-3.86377
5.46116,0.603852,-0.417323,0.370532,0.42779,-1.9648,-3.84672
5.46141,0.572706,-0.409449,0.330039,0.42779,-1.90652,-3.81622
5.46166,0.632099,-0.307087,0.399613,0.42779,-1.84687,-3.76362
5.46191,0.457166,-0.0866142,0.250833,0.42779,-1.81785,-3.72243
5.46216,0.316342,0.251969,0.145939,0.42779,-1.80667,-3.69504
5.46241,0.269797,0.629921,0.140562,0.42779,-1.80206,-3.66716
5.46266,0.13545,0.629921,0.0536648,0.42779,-1.80262,-3.65613
5.4629,0.0555025,0.629921,0.0261085,0.42779,-1.80402,-3.6507
5.46315,0.0615479,0.629921,0.0890844,0.42779,-1.81267,-3.63557
5.4634,-0.0226611,0.629921,0.063701,0.42779,-1.82106,-3.62651
5.46365,0.102243,0.629921,0.252114,0.42779,-1.86132,-3.60104
5.4639,0.0554679,0.629921,0.251825,0.42779,-1.90591,-3.58565
5.46415,-0.0273319,0.629921,0.214438,0.42779,-1.94556,-3.58156
5.4644,-0.199116,0.629921,0.0737948,0.42779,-1.95859,-3.58305
5.46465,-0.201716,0.472441,0.0861322,0.42779,-1.97293,-3.58834
5.4649,-0.351615,0.102362,-0.0575784,0.42779,-1.9633,-3.5815
5.46515,-0.529864,-0.149606,-0.252278,0.42779,-1.93073,-3.54531
5.4654,-0.641929,-0.299213,-0.401213,0.42779,-1.89375,-3.4776
5.46565,-0.71489,-0.370079,-0.517015,0.42779,-1.86736,-3.3815
5.4659,-0.672355,-0.417323,-0.529089,0.42779,-1.86333,-3.27925
5.46615,-0.512086,-0.480315,-0.43723,0.42779,-1.87895,-3.19633
5.4664,-0.310455,-0.566929,-0.323067,0.42779,-1.90367,-3.13985
5.46665,-0.0763258,-0.629921,-0.161063,0.42779,-1.92131,-3.11612
5.4669,0.00992003,-0.629921,-0.146303,0.42779,-1.94155,-3.09924
5.46715,0.257798,-0.629921,0.0378557,0.42779,-1.93299,-3.10283
5.4674,0.440292,-0.629921,0.161256,0.42779,-1.90053,-3.10851
5.46765,0.534182,-0.629921,0.229218,0.42779,-1.85479,-3.10494
5.4679,0.460461,-0.629921,0.142224,0.42779,-1.82718,-3.09553
5.46815,0.468555,-0.629921,0.151644,0.42779,-1.80104,-3.07891
5.4684,0.446427,-0.629921,0.157934,0.42779,-1.77858,-3.05584
5.46865,0.3054,-0.629921,0.0501429,0.42779,-1.7728,-3.04632
5.4689,0.341792,-0.385827,0.139078,0.42779,-1.76389,-3.01952
5.46915,0.170711,0.0314961,0.0230486,0.42779,-1.76322,-3.0139
5.4694,0.133617,0.401575,0.0314395,0.42779,-1.76399,-3.00681
5.46965,0.192752,0.622047,0.138436,0.42779,-1.77364,-2.98129
5.4699,0.17364,0.629921,0.167386,0.42779,-1.79179,-2.95445
5.47015,0.174883,0.574803,0.206951,0.42779,-1.82092,-2.92774
