Time,Disturbance,Actuator,Error,RMS_E,W_S,W_C
0.531257,0.337977,0,0.33816,0.379746,0,0
0.531507,0.151678,0,0.1561,0.379746,0,0
0.531757,0.0589756,0,0.057309,0.379746,0,0
0.532007,0.0159897,0,0.0178739,0.379746,0,0
0.532257,-0.104265,0,-0.106197,0.379746,0,0
0.532507,-0.330857,0,-0.328444,0.379746,0,0
0.532757,-0.570543,0,-0.566327,0.379746,0,0
0.533007,-0.634306,0,-0.636694,0.379746,0,0
0.533257,-0.433182,0,-0.433591,0.379746,0,0
0.533507,-0.0358993,0,-0.032899,0.379746,0,0
0.533757,0.34253,0,0.345511,0.379746,0,0
0.534007,0.525937,0,0.524283,0.379746,0,0
0.534257,0.474697,0,0.476637,0.379746,0,0
0.534507,0.318172,0,0.317637,0.379746,0,0
0.534757,0.217488,0,0.218137,0.379746,0,0
0.535007,0.196411,0,0.193192,0.379746,0,0
0.535257,0.143681,0,0.139851,0.379746,0,0
0.535507,-0.0440495,0,-0.0477721,0.379746,0,0
0.535757,-0.349568,0,-0.349126,0.379746,0,0
0.536007,-0.619583,0,-0.617195,0.379746,0,0
0.536257,-0.672556,0,-0.672618,0.379746,0,0
0.536507,-0.440249,0,-0.442808,0.379746,0,0
0.536757,-0.0553571,0,-0.0562099,0.379746,0,0
0.537007,0.285074,0,0.28532,0.379746,0,0
0.537257,0.420045,0,0.415058,0.379746,0,0
0.537507,0.385591,0,0.385006,0.379746,0,0
